image_path,target
/Users/macbook/Downloads/gestures to speech/Train/Images/O/165.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/60.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/41.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/79.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/161.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/56.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/146.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/136.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/140.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/105.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/79.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/78.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/90.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/29.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/27.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/155.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/137.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/116.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/37.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/53.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/146.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/135.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/59.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/28.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/102.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/94.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/32.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/66.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/51.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/130.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/32.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/97.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/151.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/69.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/120.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/2.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/10.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/6.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/4.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/172.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/145.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/39.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/143.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/10.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/52.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/19.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/52.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/25.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/166.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/60.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/11.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/33.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/106.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/16.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/64.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/75.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/89.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/67.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/119.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/138.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/158.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/95.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/105.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/28.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/18.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/141.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/106.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/25.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/79.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/96.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/33.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/170.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/59.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/99.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/46.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/155.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/123.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/19.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/120.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/71.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/67.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/93.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/35.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/111.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/70.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/29.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/34.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/130.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/22.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/15.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/24.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/50.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/70.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/28.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/161.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/132.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/149.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/154.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/149.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/94.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/54.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/73.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/0.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/143.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/94.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/166.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/72.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/1.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/114.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/15.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/96.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/79.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/160.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/18.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/151.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/2.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/76.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/79.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/44.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/102.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/68.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/143.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/47.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/6.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/132.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/112.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/141.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/171.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/101.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/26.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/68.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/24.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/31.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/46.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/137.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/82.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/142.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/64.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/12.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/95.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/116.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/26.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/27.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/81.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/141.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/151.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/18.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/13.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/84.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/151.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/145.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/43.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/135.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/63.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/24.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/3.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/136.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/42.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Y/94.jpg,24.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/56.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/141.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/85.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/41.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/86.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/56.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/160.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/25.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/0.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/103.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/62.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/118.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/I/160.jpg,8.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/84.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/W/133.jpg,22.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/26.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/122.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/76.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/54.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/113.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/87.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/150.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/98.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/128.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/108.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/44.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/101.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/14.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/24.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/164.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/129.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/170.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/73.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/90.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/159.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/49.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/29.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/47.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/32.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/73.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/97.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/80.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/145.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/131.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/33.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/169.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/86.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/163.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/V/165.jpg,21.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/136.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/B/107.jpg,1.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/79.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/121.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/40.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/56.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/140.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/114.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/26.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/36.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/81.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/G/142.jpg,6.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/176.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/D/85.jpg,3.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/119.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/51.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/66.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/101.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/166.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/63.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/114.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/52.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/133.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/U/55.jpg,20.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/83.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/S/130.jpg,18.0
/Users/macbook/Downloads/gestures to speech/Train/Images/C/52.jpg,2.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/122.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/N/98.jpg,13.0
/Users/macbook/Downloads/gestures to speech/Train/Images/M/120.jpg,12.0
/Users/macbook/Downloads/gestures to speech/Train/Images/T/2.jpg,19.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/44.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/111.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/31.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/L/64.jpg,11.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/55.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/H/155.jpg,7.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/164.jpg,10.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Q/147.jpg,16.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/101.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/O/107.jpg,14.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/147.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/62.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/14.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/X/168.jpg,23.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/4.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/109.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/127.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/120.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/157.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/85.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/R/128.jpg,17.0
/Users/macbook/Downloads/gestures to speech/Train/Images/J/9.jpg,9.0
/Users/macbook/Downloads/gestures to speech/Train/Images/Z/5.jpg,25.0
/Users/macbook/Downloads/gestures to speech/Train/Images/E/5.jpg,4.0
/Users/macbook/Downloads/gestures to speech/Train/Images/P/136.jpg,15.0
/Users/macbook/Downloads/gestures to speech/Train/Images/F/177.jpg,5.0
/Users/macbook/Downloads/gestures to speech/Train/Images/A/88.jpg,0.0
/Users/macbook/Downloads/gestures to speech/Train/Images/K/150.jpg,10.0
